Id,OverallQual,GrLivArea,YearBuilt,YearRemodAdd,YrSold,TotalBsmtSF,1stFlrSF,2ndFlrSF,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,GarageCars,GarageArea,LotArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,SalePrice,TotalSF,TotalBath,HouseAge,Remodeled,HasGarage,TotalPorch,Qual_Area,Qual_TotalSF,SalePrice_Log,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker
780,7,1623,1921,1921,2006,1171.0,1265,358,2,0,3,7,2,463.0,9823,0,160,130,235536,2794.0,2.0,85,0,1,290,11361,19558.0,12.369623292624269,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
781,8,1678,1926,1926,2006,996.0,1311,367,3,0,2,5,0,91.0,3357,0,120,120,231640,2674.0,3.0,80,0,1,240,13424,21392.0,12.352944038374096,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
782,7,1639,1901,1926,2008,1354.0,1268,371,2,1,2,5,2,428.0,15955,450,260,80,230979,2993.0,2.5,107,1,1,790,11473,20951.0,12.350086405669078,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
783,6,1085,1986,1991,2009,623.0,720,365,2,1,3,6,3,636.0,2004,350,80,130,232193,1708.0,2.5,23,1,1,560,6510,10248.0,12.355328508118793,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
784,6,1174,1906,1931,2006,912.0,712,462,3,1,3,6,2,448.0,8967,100,270,0,180237,2086.0,3.5,100,1,1,370,7044,12516.0,12.102033478728538,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
785,5,1011,1920,1940,2007,771.0,507,504,2,0,3,6,2,446.0,9984,170,120,80,136660,1782.0,2.0,87,1,1,370,5055,8910.0,11.825258685738115,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
786,9,1878,1959,1984,2006,1628.0,973,905,1,0,2,4,1,273.0,13342,150,150,30,337240,3506.0,1.0,47,1,1,330,16902,31554.0,12.728553087279517,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
787,7,1896,1968,1983,2009,1000.0,1191,705,1,1,3,5,2,457.0,6423,160,180,110,244782,2896.0,1.5,41,1,1,450,13272,20272.0,12.408127382764487,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
788,6,1846,1945,1950,2010,1742.0,1144,702,2,1,5,8,2,408.0,10751,230,130,130,243314,3588.0,2.5,65,1,1,490,11076,21528.0,12.402112179152324,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
789,7,1677,1891,1891,2010,1427.0,931,746,2,1,3,6,2,430.0,17420,330,70,80,248005,3104.0,2.5,119,0,1,480,11739,21728.0,12.421208218402848,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
790,10,2100,1952,1977,2008,1276.0,1299,801,1,0,3,5,0,31.0,11995,30,210,20,323079,3376.0,1.0,56,1,1,260,21000,33760.0,12.685655249556232,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
791,5,889,1955,1975,2009,526.0,491,398,1,1,5,9,2,383.0,14819,340,180,50,136541,1415.0,1.5,54,1,1,570,4445,7075.0,11.824387538587274,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
792,7,1441,1969,1979,2006,1031.0,1087,354,2,0,2,5,3,677.0,10893,140,240,20,226190,2472.0,2.0,37,1,1,400,10087,17304.0,12.329135054074193,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
793,7,1392,1889,1899,2006,1265.0,820,572,2,1,3,5,2,0.0,8400,10,230,0,235723,2657.0,2.5,117,1,0,240,9744,18599.0,12.370416908093466,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
794,7,1425,1975,1985,2010,1313.0,968,457,2,1,4,7,3,633.0,3660,300,20,20,258350,2738.0,2.5,35,1,1,340,9975,19166.0,12.462074404425858,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
795,2,766,1899,1899,2010,582.0,498,268,2,0,4,8,2,477.0,17736,80,220,130,94248,1348.0,2.0,111,0,1,430,1532,2696.0,11.453695495174394,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
796,9,1755,1918,1918,2007,1632.0,904,851,2,0,3,6,2,459.0,7721,90,200,190,270998,3387.0,2.0,89,0,1,480,15795,30483.0,12.509870409818129,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
797,10,1604,1939,1944,2010,806.0,1255,349,2,1,2,4,1,0.0,11538,240,170,10,322227,2410.0,2.5,71,1,0,420,16040,24100.0,12.683014648494206,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
798,7,1699,1945,1955,2007,879.0,1118,581,1,1,4,6,2,468.0,9755,40,150,110,219351,2578.0,1.5,62,1,1,300,11893,18046.0,12.29843302440098,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
799,8,1485,1944,1944,2006,1419.0,887,598,2,0,2,5,2,491.0,4199,130,130,90,299199,2904.0,2.0,62,0,1,350,11880,23232.0,12.60886752508246,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
800,9,1897,2003,2013,2007,1683.0,1038,859,2,0,3,6,3,645.0,12625,410,150,120,315940,3580.0,2.0,4,1,1,680,17073,32220.0,12.66331076627602,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
801,8,2114,2009,2024,2007,1533.0,1271,843,1,1,3,6,2,447.0,16901,470,230,190,301922,3647.0,1.5,-2,1,1,890,16912,29176.0,12.617927296960007,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
802,5,1066,1936,1936,2008,934.0,539,527,2,1,3,7,1,253.0,1872,370,160,30,144316,2000.0,2.5,72,0,1,560,5330,10000.0,11.879767547940705,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
803,7,1043,1957,1977,2010,1019.0,635,408,2,0,4,7,2,413.0,16044,390,190,180,182174,2062.0,2.0,53,1,1,760,7301,14434.0,12.112723042538484,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
804,7,1492,1908,1908,2007,1321.0,983,509,2,1,4,8,1,254.0,18815,10,100,0,257836,2813.0,2.5,99,0,1,110,10444,19691.0,12.460082881299074,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
805,6,1620,1894,1919,2006,1492.0,1233,387,2,0,4,8,2,423.0,3490,170,120,100,194867,3112.0,2.0,112,1,1,390,9720,18672.0,12.180077685253089,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
806,8,2091,1891,1911,2009,1840.0,1476,615,2,0,2,6,2,449.0,11107,280,100,150,297176,3931.0,2.0,118,1,1,530,16728,31448.0,12.6020831998674,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
807,10,1754,1980,2000,2007,1024.0,935,819,2,0,3,7,1,254.0,8290,190,270,180,316978,2778.0,2.0,27,1,1,640,17540,27780.0,12.66659080460827,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
808,9,1949,1963,1988,2010,1786.0,1060,889,2,1,4,8,2,465.0,10053,70,280,180,339620,3735.0,2.5,47,1,1,530,17541,33615.0,12.735585568963304,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
809,7,1456,2004,2009,2008,870.0,915,541,1,0,3,6,2,467.0,6883,360,30,110,238989,2326.0,1.0,4,1,1,500,10192,16282.0,12.384176989034104,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
810,4,1078,1982,2007,2006,1020.0,602,476,3,1,4,7,2,422.0,17075,480,280,20,173177,2098.0,3.5,24,1,1,780,4312,8392.0,12.062075246257429,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
811,10,2528,1903,1903,2008,1843.0,1285,1243,2,0,4,7,1,255.0,2215,470,250,170,438283,4371.0,2.0,105,0,1,890,25280,43710.0,12.990622381063426,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
812,9,1549,1989,2009,2009,1298.0,1148,401,1,1,3,7,3,678.0,11337,250,130,160,296539,2847.0,1.5,20,1,1,540,13941,25623.0,12.599937395572017,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
813,4,1150,1957,1977,2007,860.0,581,569,1,1,2,5,1,215.0,19431,360,40,40,143264,2010.0,1.5,50,1,1,440,4600,8040.0,11.872451341136948,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
814,9,1943,1980,2005,2007,1062.0,1455,488,2,1,3,5,0,102.0,15450,480,30,150,314440,3005.0,2.5,27,1,1,660,17487,27045.0,12.6585517381596,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
815,9,2067,2007,2012,2010,1333.0,1122,945,2,1,4,6,2,420.0,9492,30,0,130,314952,3400.0,2.5,3,1,1,160,18603,30600.0,12.660178700326188,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
816,7,1569,1937,1947,2007,1556.0,1243,326,1,1,3,7,1,0.0,18535,320,130,180,214992,3125.0,1.5,70,1,0,630,10983,21875.0,12.278360748440237,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
817,7,1611,1955,1970,2006,1579.0,1097,514,1,1,4,8,2,421.0,2550,210,60,50,300418,3190.0,1.5,51,1,1,320,11277,22330.0,12.612933445873315,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
818,6,1321,1915,1915,2009,872.0,951,370,2,0,3,6,3,648.0,14857,50,90,20,187636,2193.0,2.0,94,0,1,160,7926,13158.0,12.142264524252337,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
819,3,1003,1901,1906,2008,1001.0,534,469,1,0,3,6,2,444.0,6242,320,260,50,151267,2004.0,1.0,107,1,1,630,3009,6012.0,11.926808377076629,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
820,6,1331,2006,2006,2009,1228.0,1009,322,2,1,3,6,2,408.0,14869,270,10,110,228137,2559.0,2.5,3,0,1,390,7986,15354.0,12.337705987996605,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
821,8,1824,1959,1964,2007,1469.0,1371,453,2,0,3,5,2,470.0,6544,230,90,190,307930,3293.0,2.0,48,1,1,510,14592,26344.0,12.63763101088412,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
822,1,576,1979,1979,2008,299.0,400,176,2,0,4,7,1,272.0,11788,30,20,100,112490,875.0,2.0,29,0,1,150,576,875.0,11.630628497426441,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
823,6,1475,1975,1985,2010,1402.0,959,516,2,0,3,6,2,468.0,8761,10,200,60,195641,2877.0,2.0,35,1,1,270,8850,17262.0,12.184041737459351,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
824,6,1394,1897,1907,2009,1085.0,998,396,1,0,3,7,2,442.0,12346,120,70,0,223887,2479.0,1.0,112,1,1,190,8364,14874.0,12.318901205795495,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
825,7,1775,1917,1937,2008,1658.0,890,885,2,1,4,7,3,628.0,19564,450,90,150,269027,3433.0,2.5,91,1,1,690,12425,24031.0,12.5025707423864,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
826,9,1839,1988,1998,2008,1686.0,1246,593,1,0,2,5,1,282.0,11299,480,70,150,354443,3525.0,1.0,20,1,1,700,16551,31725.0,12.778305643505526,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
827,6,1045,2002,2012,2008,957.0,788,257,2,1,3,7,2,456.0,5022,100,130,160,176100,2002.0,2.5,6,1,1,390,6270,12012.0,12.078812973059884,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
828,6,1652,1983,2008,2006,1402.0,1002,650,2,1,2,5,3,627.0,15190,340,170,140,249448,3054.0,2.5,23,1,1,650,9912,18324.0,12.427009764461745,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
829,8,1518,1960,1970,2009,980.0,808,710,1,1,2,5,2,456.0,3557,380,80,80,226400,2498.0,1.5,49,1,1,540,12144,19984.0,12.330063042262541,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
830,7,1419,1966,1976,2008,948.0,888,531,2,0,3,6,3,599.0,4221,90,210,40,265813,2367.0,2.0,42,1,1,340,9933,16569.0,12.490552095055543,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
831,5,1130,1940,1940,2009,739.0,811,319,2,0,4,8,2,453.0,6321,420,80,190,206970,1869.0,2.0,69,0,1,690,5650,9345.0,12.2403339658147,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
832,7,1824,1925,1925,2008,930.0,970,854,2,1,2,5,2,469.0,4063,90,290,70,246583,2754.0,2.5,83,0,1,450,12768,19278.0,12.415457985206778,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
833,5,822,1911,1931,2010,650.0,461,361,3,1,3,6,2,444.0,16059,70,30,0,150277,1472.0,3.5,99,1,1,100,4110,7360.0,11.92024219110853,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
834,5,1877,1894,1919,2010,1594.0,1021,856,2,1,2,6,2,0.0,15192,40,20,60,245281,3471.0,2.5,116,1,0,120,9385,17355.0,12.410163848018907,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
835,7,1761,1923,1933,2010,1632.0,1301,460,2,0,3,7,1,274.0,17161,220,130,100,315223,3393.0,2.0,87,1,1,450,12327,23751.0,12.661038776199176,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
836,6,1444,1933,1953,2007,823.0,749,695,2,1,2,5,2,458.0,1702,330,130,190,198935,2267.0,2.5,74,1,1,650,8664,13602.0,12.200738443939471,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
837,9,1839,1923,1923,2008,1419.0,1298,541,2,1,3,7,2,503.0,2441,460,200,120,322319,3258.0,2.5,85,0,1,780,16551,29322.0,12.68330011986523,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
838,6,1457,1977,2002,2007,734.0,888,569,2,0,4,8,3,690.0,18472,310,150,120,223993,2191.0,2.0,30,1,1,580,8742,13146.0,12.319374544764148,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
839,7,1654,1884,1899,2009,905.0,1202,452,1,1,3,7,3,668.0,10262,150,40,60,245204,2559.0,1.5,125,1,1,250,11578,17913.0,12.409849874353418,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
840,7,1679,1988,1998,2007,885.0,1325,354,3,1,3,7,3,660.0,11037,30,190,100,255549,2564.0,3.5,19,1,1,320,11753,17948.0,12.451173364196425,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
841,2,911,1906,1926,2009,1107.0,486,425,2,1,3,6,1,242.0,3142,270,280,170,70276,2018.0,2.5,103,1,1,720,1822,4036.0,11.160199854992674,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
842,8,1717,1995,2000,2009,928.0,1020,697,2,0,4,7,2,430.0,2865,470,220,0,259115,2645.0,2.0,14,1,1,690,13736,21160.0,12.465031116862832,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
843,5,1210,1966,1991,2009,1038.0,899,311,2,1,3,5,2,473.0,9056,430,230,110,167810,2248.0,2.5,43,1,1,770,6050,11240.0,12.030593625097886,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
844,10,1969,1983,2008,2007,1230.0,1141,828,2,1,3,6,3,644.0,1508,130,140,20,342193,3199.0,2.5,24,1,1,290,19690,31990.0,12.743133106680437,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
845,5,1211,2002,2022,2008,1136.0,683,528,2,1,3,7,2,419.0,18415,110,200,0,216552,2347.0,2.5,6,1,1,310,6055,11735.0,12.285590600160296,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
846,6,1626,1958,1968,2007,1474.0,1215,411,2,1,3,7,1,225.0,2535,200,80,30,248964,3100.0,2.5,49,1,1,310,9756,18600.0,12.42506760331805,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
847,4,1218,1922,1922,2008,1192.0,969,249,1,1,3,6,3,629.0,14263,470,60,50,163102,2410.0,1.5,86,0,1,580,4872,9640.0,12.002137182063489,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
848,10,1411,1976,1976,2008,1328.0,941,470,1,1,4,7,2,502.0,19501,150,120,40,274922,2739.0,1.5,32,0,1,310,14110,27390.0,12.52424633744139,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
849,7,1681,1910,1915,2009,1624.0,980,701,2,1,3,6,2,475.0,8222,430,280,100,247055,3305.0,2.5,99,1,1,810,11767,23135.0,12.417370310560646,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
850,7,1588,1978,1983,2007,1475.0,983,605,2,0,3,6,2,0.0,18960,10,220,190,229901,3063.0,2.0,29,1,0,420,11116,21441.0,12.34540841014797,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
851,3,946,1896,1896,2008,800.0,521,425,3,0,3,7,2,462.0,5515,220,70,120,160866,1746.0,3.0,112,0,1,410,2838,5238.0,11.988333215612219,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
852,8,1622,1962,1972,2010,949.0,1181,441,1,0,2,5,2,465.0,8629,280,110,100,276999,2571.0,1.0,48,1,1,490,12976,20568.0,12.531772785169476,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
853,5,1474,1989,2014,2008,937.0,1079,395,1,0,2,4,2,423.0,4462,450,30,50,246528,2411.0,1.0,19,1,1,530,7370,12055.0,12.415234912603832,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
854,9,2039,1911,1936,2010,1236.0,1554,485,1,0,4,7,2,414.0,6340,420,150,180,357139,3275.0,1.0,99,1,1,750,18351,29475.0,12.785883140751116,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
855,5,1095,1914,1914,2007,877.0,556,539,2,0,4,7,0,81.0,18796,80,250,140,120334,1972.0,2.0,93,0,1,470,5475,9860.0,11.698034798966505,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
856,5,1331,1908,1913,2007,1000.0,889,442,2,1,4,8,2,409.0,16837,60,280,120,185705,2331.0,2.5,99,1,1,460,6655,11655.0,12.13192005699654,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
857,3,755,1949,1949,2007,704.0,426,329,1,0,4,7,2,449.0,7199,280,280,90,111132,1459.0,1.0,58,0,1,650,2265,4377.0,11.618482961226103,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
858,7,1274,1974,1979,2008,1243.0,767,507,2,0,3,7,2,428.0,7422,430,50,0,259405,2517.0,2.0,34,1,1,480,8918,17619.0,12.466149680897674,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
859,7,1424,1901,1911,2006,1107.0,1047,377,2,0,3,6,2,456.0,16362,160,40,120,200020,2531.0,2.0,105,1,1,320,9968,17717.0,12.20617764001806,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
860,3,1122,1948,1963,2008,845.0,625,497,1,1,3,5,2,442.0,15098,80,0,50,92571,1967.0,1.5,60,1,1,130,3366,5901.0,11.435741999099553,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
861,8,1890,1968,1973,2008,1863.0,1306,584,2,0,2,5,2,466.0,3398,50,130,190,283468,3753.0,2.0,40,1,1,370,15120,30024.0,12.554858048728395,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
862,7,1652,1951,1966,2009,1054.0,1150,502,2,0,4,8,2,380.0,4322,430,280,110,263199,2706.0,2.0,58,1,1,820,11564,18942.0,12.480669478433299,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
863,7,1695,2008,2013,2009,1519.0,1332,363,1,0,5,8,2,483.0,5984,190,80,160,252099,3214.0,1.0,1,1,1,430,11865,22498.0,12.43758111317601,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
864,7,1653,1966,1991,2008,1012.0,1210,443,1,1,4,7,2,472.0,14552,90,170,170,242392,2665.0,1.5,42,1,1,430,11571,18655.0,12.398315654872533,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
865,6,1271,1975,1975,2010,1068.0,941,330,2,1,3,5,2,480.0,19538,80,50,70,209625,2339.0,2.5,35,0,1,200,7626,14034.0,12.253080269537506,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
866,7,1636,1954,1964,2009,1025.0,1078,558,2,1,3,6,2,476.0,18475,110,140,130,304713,2661.0,2.5,55,1,1,380,11452,18627.0,12.627128910751228,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
867,5,1410,1933,1933,2008,1328.0,784,626,2,0,2,4,1,259.0,3348,320,150,40,171577,2738.0,2.0,75,0,1,510,7050,13690.0,12.052793252688813,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
868,5,1400,1967,1982,2006,1093.0,878,522,2,1,3,6,3,630.0,14769,310,70,10,186439,2493.0,2.5,39,1,1,390,7000,12465.0,12.135864750486677,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
869,9,2087,1933,1933,2010,1237.0,1387,700,1,1,3,6,2,463.0,4541,330,180,100,291832,3324.0,1.5,77,0,1,610,18783,29916.0,12.583936999834828,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
870,10,2141,1895,1905,2007,1310.0,1506,635,2,0,3,5,2,458.0,18051,180,40,20,357944,3451.0,2.0,112,1,1,240,21410,34510.0,12.788134622295427,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
871,6,1470,1978,1998,2008,1097.0,1002,468,3,0,4,6,2,476.0,5879,320,130,150,206766,2567.0,3.0,30,1,1,600,8820,15402.0,12.239347834414966,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
872,6,1614,1899,1899,2008,1583.0,997,617,2,0,4,6,3,668.0,9161,470,60,150,240680,3197.0,2.0,109,0,1,680,9684,19182.0,12.391227684220123,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
873,7,1544,1925,1935,2010,1366.0,894,650,3,1,2,6,2,452.0,8467,150,30,80,265741,2910.0,3.5,85,1,1,260,10808,20370.0,12.490281192270361,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
874,6,1223,2006,2031,2009,910.0,673,550,2,0,2,5,2,462.0,13699,490,290,120,232156,2133.0,2.0,3,1,1,900,7338,12798.0,12.35516914591185,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
875,2,767,1937,1937,2009,513.0,543,224,2,0,3,7,1,265.0,17174,490,270,90,66898,1280.0,2.0,72,0,1,850,1534,2560.0,11.110939298321494,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
876,5,1101,1990,2005,2009,852.0,763,338,2,0,3,6,2,482.0,15031,220,200,160,152963,1953.0,2.0,19,1,1,580,5505,9765.0,11.937957878570922,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
877,8,1564,2008,2008,2007,1367.0,1104,460,2,1,4,8,3,702.0,2332,250,0,160,287317,2931.0,2.5,-1,0,1,410,12512,23448.0,12.568344895284655,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
878,8,1671,1960,1960,2010,1490.0,1022,649,1,1,3,6,2,467.0,15710,440,30,90,269565,3161.0,1.5,50,0,1,560,13368,25288.0,12.504568537307762,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
879,2,641,1963,1978,2010,424.0,370,271,2,1,3,6,2,465.0,18905,430,290,70,122293,1065.0,2.5,47,1,1,790,1282,2130.0,11.714183260782509,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
880,5,1188,1949,1954,2009,1022.0,864,324,3,1,3,7,3,643.0,11685,400,130,60,169419,2210.0,3.5,60,1,1,590,5940,11050.0,12.040136117985542,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
881,5,871,1887,1897,2009,721.0,637,234,2,0,3,7,2,0.0,4992,360,220,130,142090,1592.0,2.0,122,1,0,710,4355,7960.0,11.864222976400304,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
